referenceTime,dew_point_temp,air_temp,relative_humidity,irradiance,wind_speed,wind_category,AC_Power_IV1,IV1_status,AC_Power_IV2,IV2_status,AC_Power_IV3,IV3_status,AC_Power_IV4,IV4_status,AC_Power_IV5,IV5_status,AC_Power_IV6,IV6_status,AC_Power_IV7,IV7_status,AC_Power_IV8,IV8_status,Total_AC_Power_IV_On,Total_AC_Power,Total_AC_Power_East,Total_AC_Power_West,Total_AC_Power_South,ghi,dni,dhi,hour_harmonic,day_harmonic
2021-07-03 12:00:00+00:00,16.1,26.7,52.0,704.3,2.6,3.0,0.0,0.5,76.38,1.0,43.23,1.0,82.79,0.5,81.4,1.0,43.2,1.0,94.27,1.0,46.38,1.0,467.64,467.6499999999999,119.61,207.39,140.65,768.0876220322185,808.6155835308696,120.59507107314846,1.0,-0.998666816288476
2021-07-03 13:00:00+00:00,14.8,27.1,47.0,706.7,2.6,4.0,0.0,0.5,55.38,1.0,32.19,1.0,64.11,0.5,63.12,1.0,33.74,1.0,70.54,1.0,34.54,1.0,353.62,353.62000000000006,87.57,160.97,105.08,729.7080317606682,797.9287596716186,117.84565595722484,0.9659258262890684,-0.998666816288476
2021-07-03 14:00:00+00:00,14.2,26.8,46.0,453.7,2.6,4.0,0.0,0.5,56.84,1.0,32.78,1.0,69.62,0.5,67.93,1.0,35.73,1.0,74.36,1.0,35.55,1.0,372.81,372.81000000000006,89.62,173.28,109.91,658.1937189709266,775.6948151340423,112.52172886577978,0.866025403784439,-0.998666816288476
2021-07-03 15:00:00+00:00,13.5,27.2,43.0,534.1,2.5,3.0,0.0,0.5,51.46,1.0,35.32,1.0,71.83,0.5,70.0,1.0,37.07,1.0,72.4,1.0,33.88,1.0,371.97,371.96,86.78,178.89999999999998,106.28,558.7557283341747,738.5020918772314,104.56946372996843,0.7071067811865483,-0.998666816288476
2021-07-03 16:00:00+00:00,12.7,27.5,40.0,471.6,2.1,3.0,0.0,0.5,39.98,1.0,32.01,1.0,61.7,0.5,60.14,1.0,31.85,1.0,57.38,1.0,26.9,1.0,309.96,309.96,71.99,153.69,84.28,438.8426951167504,679.9724072552344,93.75787248871592,0.5000000000000006,-0.998666816288476
2021-07-03 17:00:00+00:00,12.8,27.6,40.0,349.5,1.3,4.0,0.0,0.5,27.09,1.0,24.42,1.0,48.43,0.5,47.34,1.0,25.06,1.0,39.31,1.0,18.48,1.0,230.14,230.13,51.510000000000005,120.83,57.790000000000006,307.99459630589246,588.6657561080989,79.42298864728284,0.2588190451025208,-0.998666816288476
2021-07-03 18:00:00+00:00,12.6,26.5,42.0,230.8,2.3,4.0,0.0,0.5,16.43,1.0,15.77,1.0,31.81,0.5,31.12,1.0,16.44,1.0,22.38,1.0,10.5,1.0,144.46,144.45000000000002,32.2,79.37,32.879999999999995,178.2254323058375,445.1654868381525,59.99265535619486,3.061616997868383e-16,-0.998666816288476
2021-07-03 19:00:00+00:00,13.1,24.9,48.0,77.4,2.2,3.0,0.0,0.5,5.15,1.0,4.61,1.0,9.26,0.5,9.15,1.0,4.77,1.0,6.34,1.0,2.9,1.0,42.17,42.18,9.760000000000002,23.18,9.24,66.66460460193876,228.53250058647208,32.82513645340108,-0.25881904510252013,-0.998666816288476
2021-07-03 20:00:00+00:00,13.2,23.3,53.0,19.7,0.8,4.0,0.0,0.5,1.85,1.0,1.59,1.0,3.34,0.5,3.29,1.0,1.65,1.0,2.09,1.0,0.91,1.0,14.73,14.72,3.4400000000000004,8.28,3.0,4.671424347361615,19.50632512142801,3.7884397586456817,-0.5000000000000007,-0.998666816288476
2021-07-03 21:00:00+00:00,13.9,21.5,62.0,3.8,0.8,1.0,0.0,0.5,0.18,1.0,0.1,1.0,0.21,0.56,0.23,0.58,0.08,1.0,0.27,1.0,0.08,1.0,1.08,1.15,0.28,0.52,0.35,0.0,0.0,0.0,-0.7071067811865467,-0.998666816288476
2021-07-03 22:00:00+00:00,14.1,19.2,72.0,0.0,1.0,1.0,0.0,0.5,0.0,0.6,0.0,0.6,0.0,0.54,0.0,0.3,0.0,0.6,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.998666816288476
2021-07-04 02:00:00+00:00,12.7,15.6,83.0,0.1,0.8,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.9976303053065857
2021-07-04 03:00:00+00:00,13.0,15.7,84.0,3.3,0.6,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.33,0.06,0.25,0.02,0.17,0.1,0.33,0.03,0.17,0.0,0.26,0.0,0.13,0.13,8.298815928776815,34.484393745814195,6.330474785163426,-0.7071067811865477,-0.9976303053065857
2021-07-04 04:00:00+00:00,14.2,16.2,88.0,26.3,0.7,3.0,0.0,0.5,0.0,0.0,0.0,0.0,2.21,1.0,2.18,0.5,0.78,1.0,2.53,1.0,1.05,1.0,0.0,8.750000000000002,0.0,5.170000000000001,3.58,78.78709986175784,258.6461241949269,36.786899672644296,-0.5000000000000004,-0.9976303053065857
2021-07-04 05:00:00+00:00,14.7,18.3,79.0,90.3,0.8,1.0,0.0,0.5,0.0,0.0,0.0,0.0,9.14,1.0,9.01,0.5,4.57,1.0,11.37,1.0,5.29,1.0,0.0,39.38,0.0,22.72,16.66,193.85732267165432,465.8706082177254,62.94141364445625,-0.25881904510252063,-0.9976303053065857
2021-07-04 06:00:00+00:00,15.2,21.1,69.0,227.8,1.3,2.0,0.0,0.5,0.0,0.0,0.0,0.0,18.72,1.0,18.34,0.5,9.56,1.0,31.03,1.0,14.35,1.0,0.0,92.0,0.0,46.620000000000005,45.38,324.4447679135663,601.4588912426516,81.64958809106537,-1.8369701987210297e-16,-0.9976303053065857
2021-07-04 07:00:00+00:00,15.8,21.3,71.0,196.5,2.4,3.0,0.0,0.5,0.0,0.0,0.0,0.0,17.45,1.0,16.89,0.5,8.76,1.0,22.14,1.0,10.3,1.0,0.0,75.54,0.0,43.1,32.44,454.3870994596272,687.8207465325903,95.51079513857252,0.2588190451025203,-0.9976303053065857
2021-07-04 08:00:00+00:00,16.3,20.8,75.0,180.7,2.6,3.0,0.0,0.5,0.0,0.0,0.0,0.0,19.32,1.0,18.94,0.5,10.0,1.0,23.78,1.0,11.12,1.0,0.0,83.16000000000001,0.0,48.260000000000005,34.9,572.0431197349734,743.2162828337321,105.95496442347036,0.4999999999999993,-0.9976303053065857
2021-07-04 09:00:00+00:00,16.6,20.7,77.0,147.1,2.5,3.0,0.0,0.5,0.0,0.0,0.0,0.0,16.09,1.0,15.79,0.5,8.25,1.0,18.65,1.0,8.68,1.0,0.0,67.46,0.0,40.13,27.33,668.136279802776,778.2762475996877,113.57418715625217,0.7071067811865475,-0.9976303053065857
2021-07-04 10:00:00+00:00,16.8,20.8,78.0,117.8,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,21.18,1.0,20.88,0.5,11.01,1.0,24.9,1.0,11.65,1.0,0.0,89.62,0.0,53.07,36.55,735.4888849165495,798.910986491585,118.56883292283158,0.8660254037844388,-0.9976303053065857
2021-07-04 11:00:00+00:00,17.0,20.8,79.0,135.3,2.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,16.72,1.0,16.26,0.5,8.5,1.0,19.33,1.0,9.0,1.0,0.0,69.81,0.0,41.48,28.33,769.1912395912582,808.2471131830482,120.98219180730972,0.9659258262890683,-0.9976303053065857
2021-07-04 12:00:00+00:00,17.5,22.1,75.0,557.1,3.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,60.84,1.0,59.87,0.5,32.58,1.0,65.28,1.0,35.22,1.0,0.0,253.79,0.0,153.29000000000002,100.5,766.8104757815036,807.6072177246087,120.81340510843654,1.0,-0.9976303053065857
2021-07-04 13:00:00+00:00,15.7,22.9,64.0,661.4,4.7,3.0,0.0,0.5,0.0,0.0,0.0,0.0,70.67,1.0,69.56,0.5,36.95,1.0,80.38,1.0,38.38,1.0,0.0,295.94,0.0,177.18,118.76,728.5115101994526,796.9006316004102,118.06248790454492,0.9659258262890684,-0.9976303053065857
2021-07-04 14:00:00+00:00,16.0,22.9,65.0,643.3,4.5,3.0,0.0,0.5,0.0,0.0,0.0,0.0,78.55,1.0,76.66,0.5,40.59,1.0,85.17,1.0,39.99,1.0,0.0,320.96,0.0,195.8,125.16,657.0489070958916,774.5965450654002,112.72728521776035,0.866025403784439,-0.9976303053065857
2021-07-04 15:00:00+00:00,17.0,22.1,73.0,563.4,4.3,3.0,0.0,0.5,0.0,0.0,0.0,0.0,67.12,1.0,65.31,0.5,34.43,1.0,67.84,1.0,31.84,1.0,0.0,266.54,0.0,166.86,99.68,557.6322543330664,737.26703221593,104.75101558419532,0.7071067811865483,-0.9976303053065857
2021-07-04 16:00:00+00:00,16.9,22.0,73.0,397.7,3.6,3.0,0.0,0.5,0.0,0.0,0.0,0.0,49.97,1.0,48.66,0.5,25.76,1.0,46.02,1.0,21.51,1.0,0.0,191.92,0.0,124.39,67.53,437.7139708248199,678.4994904101782,93.8968221960186,0.5000000000000006,-0.9976303053065857
2021-07-04 17:00:00+00:00,16.7,22.4,70.0,350.2,2.9,3.0,0.0,0.5,0.0,0.0,0.0,0.0,48.49,1.0,47.43,0.5,25.09,1.0,39.74,1.0,18.65,1.0,0.0,179.4,0.0,121.01,58.39,306.84740450078647,586.7874808710477,79.48894292150425,0.2588190451025208,-0.9976303053065857
2021-07-04 18:00:00+00:00,16.1,22.5,67.0,213.8,2.8,3.0,0.0,0.5,0.0,0.0,0.0,0.0,33.26,1.0,32.59,0.5,17.22,1.0,22.04,1.0,10.3,1.0,0.0,115.40999999999998,0.0,83.07,32.34,177.08466754902224,442.6134348636247,59.93198866591933,3.061616997868383e-16,-0.9976303053065857
2021-07-04 19:00:00+00:00,15.7,22.1,67.0,91.0,1.1,4.0,0.0,0.5,0.0,0.0,0.0,0.0,17.4,1.0,17.09,0.5,8.99,1.0,7.78,1.0,3.59,1.0,0.0,54.85,0.0,43.48,11.37,65.68268685977816,225.20351006156343,32.563514121199084,-0.25881904510252013,-0.9976303053065857
2021-07-04 20:00:00+00:00,15.9,21.1,72.0,21.4,0.6,4.0,0.0,0.5,0.0,0.0,0.0,0.0,5.22,1.0,5.15,0.5,2.64,1.0,2.36,1.0,1.01,1.0,0.0,16.380000000000003,0.0,13.010000000000002,3.37,4.371398050321231,18.114133644435693,3.570962772993479,-0.5000000000000007,-0.9976303053065857
2021-07-04 21:00:00+00:00,15.7,19.4,79.0,3.7,0.8,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.22,0.58,0.23,0.5,0.09,1.0,0.27,1.0,0.08,1.0,0.0,0.89,0.0,0.54,0.35,0.0,0.0,0.0,-0.7071067811865467,-0.9976303053065857
2021-07-04 22:00:00+00:00,15.5,17.6,87.0,0.0,0.7,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.9976303053065857
2021-07-05 02:00:00+00:00,14.6,16.2,90.0,0.3,0.7,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.9962981749346078
2021-07-05 03:00:00+00:00,14.7,16.8,87.0,3.2,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.13,0.5,0.14,0.42,0.04,0.17,0.19,0.5,0.0,0.0,0.0,0.5,0.0,0.31,0.19,7.677891327192154,31.723975612572907,5.919974755132338,-0.7071067811865477,-0.9962981749346078
2021-07-05 04:00:00+00:00,15.1,17.1,88.0,24.6,0.7,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2.31,1.0,2.28,0.5,0.9,1.0,2.62,1.0,1.21,1.0,0.0,9.32,0.0,5.49,3.83,77.15084871151656,253.86734792666897,36.35964186095782,-0.5000000000000004,-0.9962981749346078
2021-07-05 05:00:00+00:00,15.0,18.8,79.0,41.7,0.9,3.0,0.0,0.5,0.0,0.0,0.0,0.0,4.22,1.0,4.18,0.5,1.91,1.0,4.84,1.0,2.21,1.0,0.0,17.36,0.0,10.31,7.05,191.9247516046467,462.3671349503203,62.761829264557775,-0.25881904510252063,-0.9962981749346078
2021-07-05 06:00:00+00:00,15.7,18.6,83.0,74.7,1.5,2.0,0.0,0.5,0.0,0.0,0.0,0.0,8.27,1.0,8.16,0.5,4.17,1.0,9.34,1.0,4.38,1.0,0.0,34.32,0.0,20.6,13.72,322.4684109755872,598.9718126214449,81.62576554673007,-1.8369701987210297e-16,-0.9962981749346078
2021-07-05 07:00:00+00:00,15.8,18.8,83.0,90.5,0.9,1.0,0.0,0.5,0.0,0.0,0.0,0.0,10.1,1.0,9.96,0.5,5.16,1.0,11.95,1.0,5.62,1.0,0.0,42.79,0.0,25.22,17.57,452.465062305489,685.9530440547853,95.5797172225661,0.2588190451025203,-0.9962981749346078
2021-07-05 08:00:00+00:00,16.3,20.4,77.0,256.7,1.1,2.0,0.0,0.5,0.0,0.0,0.0,0.0,31.55,1.0,31.11,0.5,16.3,1.0,41.72,1.0,19.74,1.0,0.0,140.42,0.0,78.96,61.46,570.2217903922736,741.723756026181,106.08221566893587,0.4999999999999993,-0.9962981749346078
2021-07-05 09:00:00+00:00,16.6,21.9,72.0,370.5,2.6,2.0,0.0,0.5,0.0,0.0,0.0,0.0,42.54,1.0,41.13,0.5,21.92,1.0,52.7,1.0,25.3,1.0,0.0,183.59000000000003,0.0,105.59,78.0,666.4370524355693,777.0139739561832,113.73974949511796,0.7071067811865475,-0.9962981749346078
2021-07-05 10:00:00+00:00,16.8,22.4,71.0,266.0,2.7,3.0,0.0,0.5,0.0,0.0,0.0,0.0,39.13,1.0,38.34,0.5,20.65,1.0,45.24,1.0,22.73,1.0,0.0,166.09,0.0,98.12,67.97,733.9166982223755,797.7875152090885,118.7596259833798,0.8660254037844388,-0.9962981749346078
2021-07-05 11:00:00+00:00,17.2,21.6,76.0,338.5,3.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,43.69,1.0,42.94,0.5,22.51,1.0,50.69,1.0,24.07,1.0,0.0,183.9,0.0,109.14,74.75999999999999,767.7383078265119,807.1988009937656,121.18836748866327,0.9659258262890683,-0.9962981749346078
2021-07-05 12:00:00+00:00,17.2,22.8,71.0,561.2,2.7,3.0,32.75,0.61,47.25,0.83,27.25,0.83,54.7,1.0,52.91,0.5,28.71,1.0,59.3,1.0,31.36,1.0,262.25,301.48,107.25,136.32,90.66,765.4588410180854,806.5835217643764,121.02632826272576,1.0,-0.9962981749346078
2021-07-05 13:00:00+00:00,15.9,23.4,63.0,440.9,3.7,3.0,46.77,0.67,44.14,1.0,25.7,1.0,47.29,1.0,46.76,0.5,25.6,1.0,51.24,1.0,26.95,1.0,267.7,267.68,116.61,119.65,78.19,727.2355775107886,795.8541465998272,118.27339508163936,0.9659258262890684,-0.9962981749346078
2021-07-05 14:00:00+00:00,15.9,23.6,62.0,365.2,3.9,3.0,45.95,0.67,42.74,1.0,24.67,1.0,51.16,1.0,50.52,0.5,27.26,1.0,54.48,1.0,27.62,1.0,278.44,278.45,113.36,128.94,82.1,655.818425833559,773.4738470985244,112.9260333529586,0.866025403784439,-0.9962981749346078
2021-07-05 15:00:00+00:00,15.2,23.4,60.0,221.7,3.6,3.0,22.76,0.67,21.36,1.0,13.26,1.0,25.24,1.0,24.92,0.5,13.31,1.0,27.55,1.0,13.06,1.0,138.7,138.7,57.38,63.47,40.61,556.4161320425394,735.9966964113772,104.9243579565869,0.7071067811865483,-0.9962981749346078
2021-07-05 16:00:00+00:00,14.9,23.1,60.0,118.7,3.0,3.0,14.62,0.67,13.8,1.0,8.83,1.0,15.64,1.0,15.56,0.5,8.24,1.0,17.53,1.0,8.26,1.0,87.86,87.86000000000001,37.25,39.440000000000005,25.79,436.4858092731087,676.9720408112145,94.02529466339126,0.5000000000000006,-0.9962981749346078
2021-07-05 17:00:00+00:00,15.3,23.0,62.0,129.9,2.3,3.0,14.65,0.67,13.78,1.0,9.27,1.0,17.39,1.0,17.14,0.5,9.08,1.0,17.66,1.0,8.42,1.0,92.73,92.74,37.7,43.61,26.08,305.5957544216636,584.8195708654517,79.54047846238214,0.2588190451025208,-0.9962981749346078
2021-07-05 18:00:00+00:00,15.4,23.1,62.0,137.6,1.4,3.0,13.76,0.67,13.16,1.0,9.53,1.0,18.42,1.0,18.0,0.5,9.39,1.0,16.6,1.0,7.82,1.0,92.93,92.92,36.45,45.81,24.42,175.83995848825236,439.907995894845,59.84952567191223,3.061616997868383e-16,-0.9962981749346078
2021-07-05 19:00:00+00:00,16.3,18.1,89.0,26.2,1.8,4.0,2.73,0.67,2.57,1.0,1.44,1.0,2.68,1.0,2.68,0.5,1.3,1.0,3.15,1.0,1.42,1.0,15.25,15.24,6.74,6.66,4.57,64.61588479274374,221.64232693189123,32.26835867621367,-0.25881904510252013,-0.9962981749346078
2021-07-05 20:00:00+00:00,16.8,17.7,94.0,22.9,0.6,1.0,2.15,0.67,2.02,0.92,1.17,1.0,2.35,0.92,2.32,0.47,1.12,1.0,2.48,1.0,1.1,1.0,12.54,12.56,5.34,5.79,3.58,4.058150080055488,16.681170733192296,3.3407761015522075,-0.5000000000000007,-0.9962981749346078
2021-07-05 21:00:00+00:00,16.8,17.5,96.0,2.1,0.8,1.0,0.08,0.56,0.05,0.42,0.02,0.83,0.03,0.5,0.06,1.0,0.01,1.0,0.08,0.83,0.02,0.67,0.27,0.27,0.15,0.0999999999999999,0.1,0.0,0.0,0.0,-0.7071067811865467,-0.9962981749346078
2021-07-05 22:00:00+00:00,16.6,17.7,93.0,0.1,0.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.9962981749346078
2021-07-06 02:00:00+00:00,16.0,16.7,96.0,0.0,0.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.9946708199115211
2021-07-06 03:00:00+00:00,15.7,16.1,98.0,3.3,0.6,1.0,0.1,0.67,0.08,0.67,0.04,0.5,0.04,0.67,0.08,0.67,0.0,0.5,0.15,0.67,0.0,0.0,0.0,0.39,0.22,0.12,0.15,7.05463369241957,28.969807921834704,5.5001803800796605,-0.7071067811865477,-0.9946708199115211
2021-07-06 04:00:00+00:00,15.6,15.7,99.0,27.0,0.5,1.0,4.27,1.0,4.02,1.0,2.26,1.0,2.54,1.0,2.49,0.5,0.93,1.0,3.29,1.0,1.44,1.0,16.96,16.970000000000002,10.55,5.96,4.73,75.44874143569018,248.89773752937,35.90265523422822,-0.5000000000000004,-0.9946708199115211
2021-07-06 05:00:00+00:00,16.3,16.3,100.0,88.5,0.6,1.0,11.24,1.0,10.56,1.0,5.83,1.0,8.61,1.0,8.56,0.5,4.37,1.0,10.99,1.0,5.2,1.0,54.12,54.120000000000005,27.630000000000003,21.540000000000003,16.19,189.91161555302503,458.737617005624,62.56332157520413,-0.25881904510252063,-0.9946708199115211
2021-07-06 06:00:00+00:00,16.7,16.8,99.0,112.6,1.2,3.0,19.89,1.0,19.0,1.0,10.53,1.0,13.46,1.0,13.3,0.5,6.85,1.0,19.87,1.0,9.41,1.0,92.42,92.42,49.42,33.61,29.28,320.4118967160369,596.4118366963903,81.58970293335938,-1.8369701987210297e-16,-0.9946708199115211
2021-07-06 07:00:00+00:00,15.7,18.0,86.0,261.6,2.5,3.0,32.91,1.0,31.64,1.0,17.8,1.0,24.96,1.0,24.29,0.5,12.66,1.0,35.17,1.0,16.4,1.0,162.93,162.92,82.35,61.91,51.57,450.4665599559349,684.041246849437,95.63987654196563,0.2588190451025203,-0.9946708199115211
2021-07-06 08:00:00+00:00,14.8,18.7,78.0,395.1,2.7,3.0,48.26,1.0,46.15,1.0,26.06,1.0,38.91,1.0,38.17,0.5,19.91,1.0,52.6,1.0,24.94,1.0,246.75,246.74,120.47,96.99,77.54,568.327650630762,740.2025011872623,106.2025852165546,0.4999999999999993,-0.9946708199115211
2021-07-06 09:00:00+00:00,14.0,18.7,74.0,296.0,2.7,3.0,34.73,1.0,32.95,1.0,18.88,1.0,32.97,1.0,32.46,0.5,16.96,1.0,38.67,1.0,18.35,1.0,191.25,191.24,86.56,82.39000000000001,57.02,664.6673972921002,775.7312183134643,113.8994552790872,0.7071067811865475,-0.9946708199115211
2021-07-06 10:00:00+00:00,13.4,19.4,68.0,509.7,2.6,3.0,58.86,1.0,55.56,1.0,31.56,1.0,55.77,1.0,54.82,0.5,28.87,1.0,65.63,1.0,32.62,1.0,324.84,324.83000000000004,145.98,139.46,98.25,732.2746580088055,796.6477137868203,118.94505779410213,0.8660254037844388,-0.9946708199115211
2021-07-06 11:00:00+00:00,13.4,20.0,66.0,659.2,4.0,3.0,69.83,1.0,65.93,1.0,37.33,1.0,68.32,1.0,67.24,0.5,35.48,1.0,81.77,1.0,40.13,1.0,396.19,396.2,173.08999999999995,171.04,121.9,766.2140971675038,806.135595669244,121.3892935390727,0.9659258262890683,-0.9946708199115211
2021-07-06 12:00:00+00:00,13.3,20.1,65.0,726.1,4.6,3.0,74.08,1.0,70.05,1.0,39.2,1.0,77.9,1.0,76.37,0.5,40.28,1.0,89.44,1.0,44.34,1.0,437.58,437.5799999999999,183.33,194.55,133.78,764.0325482610161,805.5441526962509,121.23378929103376,1.0,-0.9946708199115211
2021-07-06 13:00:00+00:00,12.8,19.8,64.0,604.2,4.2,3.0,61.32,1.0,58.16,1.0,34.18,1.0,68.49,1.0,67.26,0.5,35.6,1.0,76.48,1.0,37.19,1.0,377.36,377.36,153.66,171.35,113.67,725.8798975486015,794.7888793631621,118.47830776602598,0.9659258262890684,-0.9946708199115211
2021-07-06 14:00:00+00:00,10.8,20.1,55.0,556.6,4.0,3.0,52.25,1.0,49.66,1.0,29.24,1.0,59.77,1.0,58.24,0.5,30.93,1.0,64.67,1.0,31.6,1.0,324.09,324.11,131.15,148.94,96.27,654.5018255762419,772.326171151509,113.1178802624637,0.866025403784439,-0.9946708199115211
2021-07-06 15:00:00+00:00,11.1,19.5,58.0,210.0,2.6,4.0,23.63,1.0,22.37,1.0,12.9,1.0,23.19,1.0,22.84,0.5,11.91,1.0,26.42,1.0,12.51,1.0,132.15,132.14,58.9,57.94,38.93,555.1068645494843,734.6903369154054,105.08936508921704,0.7071067811865483,-0.9946708199115211
2021-07-06 16:00:00+00:00,12.3,18.8,66.0,88.4,2.9,3.0,10.49,1.0,9.91,1.0,5.66,1.0,10.26,1.0,10.13,0.5,5.24,1.0,11.83,1.0,5.57,1.0,58.59,58.6,26.06,25.630000000000003,17.4,435.1577482147047,675.3889805504199,94.14311094904394,0.5000000000000006,-0.9946708199115211
2021-07-06 17:00:00+00:00,13.4,17.7,76.0,33.0,2.9,3.0,3.78,1.0,3.56,1.0,2.0,1.0,3.79,1.0,3.76,0.5,1.86,1.0,4.31,1.0,2.0,1.0,21.28,21.28,9.34,9.41,6.31,304.2393345581469,582.7603771469817,79.57731735493786,0.2588190451025208,-0.9946708199115211
2021-07-06 18:00:00+00:00,14.6,16.0,91.0,15.7,0.9,2.0,1.4,1.0,1.34,0.83,0.7,1.0,1.46,0.67,1.39,0.67,0.64,1.0,1.6,1.0,0.68,1.0,7.83,7.809999999999999,3.4400000000000004,3.49,2.28,174.49138449209792,437.0467218293792,59.74479652726487,3.061616997868383e-16,-0.9946708199115211
2021-07-06 19:00:00+00:00,14.8,15.8,94.0,11.4,1.2,2.0,1.07,1.0,0.97,1.0,0.51,1.0,0.89,0.58,0.9,0.89,0.39,1.0,1.13,0.83,0.46,1.0,5.26,5.25,2.55,2.18,1.59,63.465505552480806,217.8486304708249,31.939103015742067,-0.25881904510252013,-0.9946708199115211
2021-07-06 20:00:00+00:00,15.5,16.6,93.0,6.4,2.1,3.0,0.5,1.0,0.4,0.92,0.21,1.0,0.36,0.75,0.35,0.75,0.16,1.0,0.46,0.5,0.18,1.0,2.14,2.12,1.11,0.87,0.64,3.7351417447807513,15.223360320490622,3.1000695337840485,-0.5000000000000007,-0.9946708199115211
2021-07-06 21:00:00+00:00,16.7,17.6,94.0,2.2,2.2,3.0,0.01,0.6,0.0,0.4,0.0,0.8,0.0,0.4,0.0,0.4,0.0,0.8,0.01,0.3,0.0,0.6,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,-0.7071067811865467,-0.9946708199115211
2021-07-07 03:00:00+00:00,15.0,15.3,98.0,3.1,0.7,1.0,0.21,0.33,0.18,0.67,0.08,0.5,0.16,0.42,0.19,0.5,0.05,0.33,0.26,0.67,0.07,0.33,0.87,0.9900000000000002,0.47,0.3999999999999999,0.33,6.433810294029113,26.243191541036825,5.074007769147945,-0.7071067811865477,-0.9927487224577402
2021-07-07 04:00:00+00:00,14.5,14.7,99.0,37.0,0.6,1.0,4.79,0.5,4.55,1.0,2.46,1.0,3.61,0.5,3.53,0.5,1.46,1.0,4.34,1.0,1.88,1.0,21.83,21.83,11.8,8.6,6.22,73.68339301648169,243.7388523950496,35.41566373983441,-0.5000000000000004,-0.9927487224577402
2021-07-07 05:00:00+00:00,15.1,15.6,97.0,56.2,1.1,4.0,8.28,0.5,7.86,1.0,4.54,1.0,6.32,0.5,6.18,0.5,3.17,1.0,8.08,1.0,3.82,1.0,39.95,39.97,20.68,15.67,11.9,187.819477741331,454.9810432178406,62.345654010347374,-0.25881904510252063,-0.9927487224577402
2021-07-07 06:00:00+00:00,14.7,16.1,91.0,141.7,1.6,3.0,20.6,0.5,19.78,1.0,11.1,1.0,14.74,0.5,14.56,0.5,7.55,1.0,20.45,1.0,9.73,1.0,97.9,97.91,51.48,36.85,30.18,318.27644096496863,593.7783334281905,81.54130386763214,-1.8369701987210297e-16,-0.9927487224577402
2021-07-07 07:00:00+00:00,14.7,16.8,87.0,225.9,2.1,3.0,20.42,0.5,19.72,1.0,11.57,1.0,17.87,0.5,17.55,0.5,9.09,1.0,21.88,1.0,10.42,1.0,108.1,108.1,51.71,44.510000000000005,32.3,448.3925737683332,682.0849771238045,95.69123524293816,0.2588190451025203,-0.9927487224577402
2021-07-07 08:00:00+00:00,14.4,17.6,81.0,312.0,3.7,3.0,35.52,0.5,34.01,1.0,19.18,1.0,28.59,0.5,28.21,0.5,14.71,1.0,38.12,1.0,18.01,1.0,180.83,180.83,88.71000000000001,71.50999999999999,56.13,566.3614515784429,738.6522389765635,106.31605422489956,0.4999999999999993,-0.9927487224577402
2021-07-07 09:00:00+00:00,14.4,17.1,84.0,258.4,2.9,3.0,38.05,0.5,36.1,1.0,20.49,1.0,33.97,0.5,33.33,0.5,17.55,1.0,41.03,1.0,21.05,1.0,203.52,203.52,94.64,84.85,62.08,662.8278247374279,774.4277262072077,114.05328684227744,0.7071067811865475,-0.9927487224577402
2021-07-07 10:00:00+00:00,14.8,18.2,81.0,522.5,3.7,3.0,59.98,0.5,57.78,1.0,33.07,1.0,56.48,0.5,55.89,0.5,29.83,1.0,61.51,1.0,34.75,1.0,329.3,329.30999999999995,150.82999999999998,142.2,96.26,730.5630308781001,795.4913163027837,119.12510311760876,0.8660254037844388,-0.9927487224577402
